#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
FH73b.fasta	contig00001	294164	294274	-	pAVC171-IncF	45541-45651/144998	....=..........	0/0	0.08	100.00	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00001	294538	294881	-	pAVC171-IncF	15256-15599/144998	.=.............	0/0	0.24	98.55	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00001	476259	477472	-	pAVC171-IncF	81862-83119/144998	.......=/=.....	1/44	0.84	96.26	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00009	79533	79644	-	pAVC171-IncF	45541-45652/144998	....=..........	0/0	0.08	100.00	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00009	79908	80251	-	pAVC171-IncF	15256-15599/144998	.=.............	0/0	0.24	98.55	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00012	1	81	+	pAVC171-IncF	8945-9025/144998	=..............	0/0	0.06	100.00	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00013	133821	133899	+	pAVC171-IncF	15257-15335/144998	.=.............	0/0	0.05	97.47	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	95838	96187	-	pAVC171-IncF	9120-9453/144998	=......./......	2/16	0.23	93.71	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	100408	100752	-	pAVC171-IncF	9124-9453/144998	=......./......	3/17	0.23	87.57	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	109425	110198	+	pAVC171-IncF	142316-143089/144998	..............=	0/0	0.53	90.70	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	110194	110265	+	pAVC171-IncF	5503-5574/144998	=..............	0/0	0.05	95.83	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	110265	110502	+	pAVC171-IncF	81862-82099/144998	.......=/......	3/6	0.16	88.80	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	110507	110618	+	pAVC171-IncF	82995-83106/144998	........=......	0/0	0.08	83.93	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	111489	111666	-	pAVC171-IncF	8849-9026/144998	=..............	0/0	0.12	98.31	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00017	113390	113507	+	pAVC171-IncF	38563-38680/144998	...==..........	0/0	0.08	90.68	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00018	40483	40614	-	pAVC171-IncF	142316-142447/144998	..............=	0/0	0.09	99.24	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00018	66394	66742	+	pAVC171-IncF	9120-9453/144998	=......./......	3/17	0.23	93.14	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00020	36790	36880	+	pAVC171-IncF	82392-82483/144998	.......=/......	1/1	0.06	86.96	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	1	3143	-	pAVC171-IncF	106577-109710/144998	......../..=...	17/35	2.15	91.57	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	3955	8322	-	pAVC171-IncF	98564-102944/144998	......../.=....	14/31	3.01	96.15	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	8428	9329	-	pAVC171-IncF	97661-98562/144998	......../.=....	2/2	0.62	99.34	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	9330	9548	-	pAVC171-IncF	97378-97596/144998	..........=....	0/0	0.15	91.32	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	10769	24582	-	pAVC171-IncF	83464-97272/144998	......../==....	2/5	9.52	97.63	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	25208	39908	-	pAVC171-IncF	66943-81606/144998	......==/......	35/83	10.10	95.33	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	39904	44641	-	pAVC171-IncF	47387-52124/144998	....==.........	0/0	3.27	99.60	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	44640	45391	+	pAVC171-IncF	52124-52875/144998	.....=.........	0/0	0.52	100.00	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	50341	53336	+	pAVC171-IncF	52870-55864/144998	.....=../......	1/1	2.07	99.93	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00021	55233	93284	-	pAVC171-IncF	9344-47395/144998	=====..........	0/0	26.24	99.96	pAVC171-IncF		pAVC171-IncF	
FH73b.fasta	contig00023	84872	85679	-	pAVC171-IncF	141395-142201/144998	......../.....=	2/3	0.56	93.57	pAVC171-IncF		pAVC171-IncF	
